"Network ID","Network Name","Native ID","Station ID","Station Name","History ID","Province","Longitude","Latitude","Elevation (m)","Record Start","Record End","Obs Freq","Variables"
"17","ARDA","113021","5026","GOLDROP","6706","BC","-118.594444444444","49.1327777777778","884","1969-05-29","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113022","5027","BIG WHITE","6707","BC","-118.933333333333","49.7333333333333","1844","1965-11-05","1975-09-09","Daily","Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113023","5028","UPR TRAPPING","6708","BC","-118.935","49.7125","1204","1965-11-05","1975-09-09","Daily","Precipitation (Cumulative)|Precipitation Amount|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113024","5029","LWR TRAPPING","6709","BC","-119.045833333333","49.5625","899","1965-11-04","1975-09-09","Daily","Relative Humidity (Mean)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113025","5030","MONTEZU EAST","6710","BC","-118.558333333333","49.1047222222222","1174","1969-05-08","1971-02-24","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113026","5031","MONTEZU TOP","6711","BC","-118.613611111111","49.1022222222222","1412","1969-05-08","1971-02-24","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113027","5032","MONTEZU WEST","6712","BC","-118.636111111111","49.1","1128","1969-05-08","1971-03-28","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113028","5033","LIND","6713","BC","-118.656944444444","49.0933333333333","1036","1969-05-29","1971-02-24","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113029","5034","HAAS","6714","BC","-118.666666666667","49.0888888888889","861","1969-05-29","1970-09-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","113030","5035","JOLLY JACK","6715","BC","-118.698333333333","49.0369444444444","689","1969-05-04","1971-02-25","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113031","5036","MIDWAY P","6716","BC","-118.766111111111","49.0083333333333","579","1969-05-04","1971-01-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113032","5037","MIDWAY TEMP","6717","BC","-118.788888888889","49.0166666666667","575","1969-06-11","1971-03-28","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113033","5038","BERGEN","6718","BC","-118.859722222222","49.0275","640","1969-05-04","1971-02-25","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113034","5039","INGRAHAM 23","6719","BC","-118.856944444444","49.0363888888889","691","1969-10-07","1971-03-28","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113035","5040","INGRAHAM 28","6720","BC","-118.865277777778","49.0488888888889","880","1969-10-07","1970-10-29","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113036","5041","KETTLE V","6721","BC","-118.935833333333","49.0516666666667","595","1969-04-09","1971-03-25","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113040","5042","JAMES","6722","BC","-119.011111111111","49.0613888888889","770","1969-05-04","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113041","5043","JOHNSTONE","6723","BC","-119.042777777778","49.0472222222222","838","1969-05-04","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113042","5044","MCKINNEY","6724","BC","-119.144444444444","49.1055555555556","1159","1968-04-21","1972-10-30","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113043","5045","BRIDES","6725","BC","-119.177777777778","49.0238888888889","988","1969-05-04","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113044","5046","MIDANARCHIST","6726","BC","-119.222777777778","49.025","1152","1969-10-08","1972-10-28","Daily","Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113045","5047","UP ANARCHIST","6727","BC","-119.209444444444","49.0105555555556","1174","1968-04-22","1972-10-30","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113046","5048","LOWANARCHIST","6728","BC","-119.228611111111","49.0080555555556","1134","1968-04-21","1972-10-29","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113047","5049","NINE MILE CK","6729","BC","-119.228055555556","49.0166666666667","1067","1969-05-04","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113050","5050","PORTMANN","6730","BC","-119.001944444444","49.1","622","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113051","5051","ZAMORA","6731","BC","-118.986666666667","49.1319444444444","643","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113052","5052","WESTBRIDGE ASB","6732","BC","-118.959444444444","49.1994444444444","611","1969-06-11","1972-03-31","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113053","5053","RAHILLEY","6733","BC","-118.928055555556","49.225","686","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113054","5054","MULLIGAN","6734","BC","-118.888333333333","49.2894444444444","692","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113055","5055","WADDELL","6735","BC","-118.883333333333","49.3366666666667","689","1969-08-29","1971-10-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113056","5056","BOSSHART","6736","BC","-118.867777777778","49.4230555555555","725","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113058","5057","BIRCHED","6737","BC","-118.827777777778","49.4925","864","1969-06-29","1972-08-31","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113059","5058","CHRISTIAN V ASB","6738","BC","-118.79","49.6","857","1969-06-11","1972-10-30","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113060","5059","COPPERKETTLE","6739","BC","-118.779444444444","49.6619444444444","866","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113061","5060","DAMFINO","6740","BC","-118.772777777778","49.7","875","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113062","5061","NEVERTOUCH","6741","BC","-118.733611111111","49.7675","942","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113063","5062","MOHR","6742","BC","-118.710555555556","49.8275","969","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113064","5063","GOATSKIN","6743","BC","-118.697222222222","49.8597222222222","984","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113065","5064","WINNIFRED","6744","BC","-118.6925","49.9111111111111","1042","1969-06-29","1972-07-31","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113066","5065","STOVE","6745","BC","-118.696666666667","49.9472222222222","1073","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113067","5066","STOVE TEMP","6746","BC","-118.8525","49.955","1059","1969-10-08","1972-10-30","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113068","5067","WOODMOUSE","6747","BC","-118.635555555556","49.9833333333333","1134","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113069","5068","UNO","6748","BC","-118.592777777778","50.025","1100","1969-06-29","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113070","5069","COOKSON","6749","BC","-119.121666666667","49.7358333333333","1189","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113071","5070","ARLINGTON","6750","BC","-119.0575","49.1108333333333","966","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113072","5071","LAKEVALE","6751","BC","-119.076666666667","49.535","887","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113073","5072","CARMI ASB","6752","BC","-119.091666666667","49.4958333333333","1245","1971-05-01","1972-10-31","Daily","Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113074","5073","SOLOMON","6753","BC","-119.1075","49.4866666666667","832","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113076","5074","STERLING","6754","BC","-119.088333333333","49.6708333333333","1061","1971-04-26","1972-08-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113077","5075","TAURUS","6755","BC","-119.098333333333","49.3886111111111","808","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113078","5076","RHONE","6756","BC","-119.640833333333","49.34","750","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113079","5077","RIPPERTO","6757","BC","-119.023333333333","49.28","750","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113080","5078","NELSE","6758","BC","-119.006666666667","49.2116666666667","649","1971-04-26","1972-09-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","113091","5079","MCCOY","6759","BC","-119.155","49.0308333333333","1052","1971-03-26","1972-10-30","Daily","Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","113092","5080","SIDLEY","6760","BC","-119.325833333333","49.0116666666667","1174","1971-03-25","1972-10-30","Daily","Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114001","5081","RIPPLE","6761","BC","-117.092222222222","49.0591666666667","1196","1968-06-17","1970-10-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","114002","5082","LEAD","6762","BC","-117.188888888889","49.0186111111111","838","1969-06-09","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114003","5083","POLLUTED","6763","BC","-117.253333333333","49.1263888888889","613","1969-06-27","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114004","5084","SOUTH SALMO","6764","BC","-117.258333333333","49.1266666666667","607","1969-06-12","1971-02-05","Daily","Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114005","5085","ASPEN","6765","BC","-117.255","49.1691666666667","534","1969-06-27","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114006","5086","SALMO RS","6766","BC","-117.298333333333","49.1933333333333","665","1969-04-15","1971-02-23","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114007","5087","NELSON AP","6767","BC","-117.297777777778","49.4936111111111","1750","1985-09-10","1990-06-05","Daily","Precipitation Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114010","5088","WALLACK","6768","BC","-117.276388888889","49.0688888888889","610","1969-06-27","1970-10-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114011","5089","CREZGAN","6769","BC","-117.283333333333","49.0216666666667","750","1969-06-27","1970-10-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114012","5090","RUSSIAN","6770","BC","-117.348055555556","49.0116666666667","695","1969-06-27","1970-10-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","114013","5091","LIMPID","6771","BC","-117.403333333333","49.0444444444444","533","1969-09-26","1969-11-27","Irregular","Precipitation (Cumulative)"
"17","ARDA","114014","5092","CHURCH","6772","BC","-117.491666666667","49.0430555555556","587","1969-06-27","1970-10-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","114015","5093","MYERS","6773","BC","-117.530555555556","49.0333333333333","575","1969-06-27","1970-08-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","114016","5094","PEND","6774","BC","-117.604166666667","49.0083333333333","543","1969-06-27","1970-10-28","Irregular","Precipitation (Cumulative)"
"17","ARDA","114020","5095","ARCHIBALD","6775","BC","-117.383888888889","49.1844444444444","709","1969-05-03","1970-10-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114021","5096","BELL","6776","BC","-117.483333333333","49.1777777777778","625","1969-05-03","1970-10-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114022","5097","OASIS","6777","BC","-117.727777777778","49.1108333333333","475","1969-05-03","1970-02-23","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114023","5098","SULLIVAN","6778","BC","-117.733333333333","49.1561111111111","460","1969-05-03","1971-02-24","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114024","5099","HIPWELL","6779","BC","-117.697222222222","49.2127777777778","457","1969-05-03","1971-02-24","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114025","5100","BLUEBERRY","6780","BC","-117.660555555556","49.2427777777778","457","1969-05-03","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114026","5101","MONTE","6781","BC","-117.8025","49.0958333333333","1116","1969-06-27","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114027","5102","HANNA","6782","BC","-117.833333333333","49.15","1429","1969-06-27","1970-09-27","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114028","5103","SHEEP LAKE","6783","BC","-117.890555555556","49.2027777777778","1521","1969-06-05","1971-03-28","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114029","5104","STRAW FLATS","6784","BC","-117.916666666667","49.2166666666667","1564","1969-06-25","1971-02-02","Daily","Precipitation (Cumulative)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)"
"17","ARDA","114030","5105","STRAWBERRY","6785","BC","-117.930555555556","49.2397222222222","1338","1969-06-27","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114036","5106","JUDKIN","6786","BC","-117.716666666667","49.2791666666667","731","1969-05-03","1970-10-29","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114037","5107","MACKIE","6787","BC","-117.775833333333","49.2986111111111","952","1969-05-29","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114038","5108","NEPTUNE","6788","BC","-117.85","49.3","1061","1969-05-03","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114039","5109","CROWE","6789","BC","-117.912777777778","49.2813888888889","1277","1969-05-03","1971-03-28","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114041","5110","SHIELL","6790","BC","-118.475833333333","50.0566666666667","1314","1969-05-02","1971-03-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114042","5111","WAUCHOPE","6791","BC","-118.420833333333","50.0616666666667","1213","1969-05-02","1971-03-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114043","5112","BANTING","6792","BC","-118.36","50.0233333333333","1134","1969-05-02","1970-10-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
"17","ARDA","114044","5113","GALLOPING","6793","BC","-118.283333333333","49.9683333333333","884","1969-05-02","1970-10-30","Irregular","Precipitation (Cumulative)|Surface Snow Depth (Point)"
